Year,Death_Cause_Name,113_Cause_Name,State,Deaths,Age-Adjusted Death Rate
2000,Stroke,Cerebrovascular diseases (I60-I69),Connecticut,2011,51.4
2000,Stroke,Cerebrovascular diseases (I60-I69),Delaware,430,57.6
2000,Stroke,Cerebrovascular diseases (I60-I69),District of Columbia,252,44.4
2000,Stroke,Cerebrovascular diseases (I60-I69),Florida,10532,49.6
2000,Stroke,Cerebrovascular diseases (I60-I69),Georgia,4625,74.8
2000,Stroke,Cerebrovascular diseases (I60-I69),Hawaii,747,61.4
2000,Stroke,Cerebrovascular diseases (I60-I69),Idaho,720,61.8
2000,Stroke,Cerebrovascular diseases (I60-I69),Illinois,7429,61.3
2000,Stroke,Cerebrovascular diseases (I60-I69),Indiana,4247,71.5
2000,Stroke,Cerebrovascular diseases (I60-I69),Iowa,2187,58.3
2000,Stroke,Cerebrovascular diseases (I60-I69),Kansas,1830,60.6
2000,Stroke,Cerebrovascular diseases (I60-I69),Kentucky,2637,67.7
2000,Stroke,Cerebrovascular diseases (I60-I69),Louisiana,2533,63.5
2000,Stroke,Cerebrovascular diseases (I60-I69),Maine,833,57
2000,Stroke,Cerebrovascular diseases (I60-I69),Maryland,2955,63.4
2000,Stroke,Cerebrovascular diseases (I60-I69),Massachusetts,3669,51.5
2000,Stroke,Cerebrovascular diseases (I60-I69),Michigan,5864,61.6
2000,Stroke,Cerebrovascular diseases (I60-I69),Minnesota,2820,55.9
2000,Stroke,Cerebrovascular diseases (I60-I69),Mississippi,1999,74.1
2000,Stroke,Cerebrovascular diseases (I60-I69),Missouri,3940,65.1
2000,Stroke,Cerebrovascular diseases (I60-I69),Montana,583,60.1
2000,Stroke,Cerebrovascular diseases (I60-I69),Nebraska,1091,55.8
2000,Stroke,Cerebrovascular diseases (I60-I69),Nevada,872,56.5
2000,Stroke,Cerebrovascular diseases (I60-I69),New Hampshire,662,56.4
2000,Stroke,Cerebrovascular diseases (I60-I69),New Jersey,4316,49
2000,Stroke,Cerebrovascular diseases (I60-I69),New Mexico,813,50.6
2000,Stroke,Cerebrovascular diseases (I60-I69),New York,8006,40.9
2000,Stroke,Cerebrovascular diseases (I60-I69),North Carolina,5749,78.5
2000,Stroke,Cerebrovascular diseases (I60-I69),North Dakota,456,55.6
2000,Stroke,Cerebrovascular diseases (I60-I69),Ohio,7175,61.2
2000,Stroke,Cerebrovascular diseases (I60-I69),Oklahoma,2493,69.5
2000,Stroke,Cerebrovascular diseases (I60-I69),Oregon,2585,71.6
2000,Stroke,Cerebrovascular diseases (I60-I69),Pennsylvania,8919,59
2000,Stroke,Cerebrovascular diseases (I60-I69),Rhode Island,577,45.6
2000,Stroke,Cerebrovascular diseases (I60-I69),South Carolina,2956,81.4
2000,Stroke,Cerebrovascular diseases (I60-I69),South Dakota,560,61.6
2000,Stroke,Cerebrovascular diseases (I60-I69),Tennessee,4266,78.5
2000,Stroke,Cerebrovascular diseases (I60-I69),Texas,10684,66.5
2000,Stroke,Cerebrovascular diseases (I60-I69),United States,167661,60.9
2000,Stroke,Cerebrovascular diseases (I60-I69),Utah,975,66
2000,Stroke,Cerebrovascular diseases (I60-I69),Vermont,343,54.9
2000,Stroke,Cerebrovascular diseases (I60-I69),Virginia,4104,67.4
2000,Stroke,Cerebrovascular diseases (I60-I69),Washington,3714,68.7
2000,Stroke,Cerebrovascular diseases (I60-I69),West Virginia,1296,61.3
2000,Stroke,Cerebrovascular diseases (I60-I69),Wisconsin,3598,62.2
2000,Stroke,Cerebrovascular diseases (I60-I69),Wyoming,260,58.3
2000,CLRD,Chronic lower respiratory diseases (J40-J47),Alabama,2057,45.5
2000,CLRD,Chronic lower respiratory diseases (J40-J47),Alaska,132,47.6
2000,CLRD,Chronic lower respiratory diseases (J40-J47),Arizona,2508,49.3
2000,CLRD,Chronic lower respiratory diseases (J40-J47),Arkansas,1405,48
2000,CLRD,Chronic lower respiratory diseases (J40-J47),California,12756,44.6
2000,CLRD,Chronic lower respiratory diseases (J40-J47),Colorado,1787,53.9
2000,CLRD,Chronic lower respiratory diseases (J40-J47),Connecticut,1533,40.1
2000,CLRD,Chronic lower respiratory diseases (J40-J47),Delaware,341,44
2000,CLRD,Chronic lower respiratory diseases (J40-J47),District of Columbia,175,31.3
2000,CLRD,Chronic lower respiratory diseases (J40-J47),Florida,8645,40.3
2000,CLRD,Chronic lower respiratory diseases (J40-J47),Georgia,3067,48.7
2000,CLRD,Chronic lower respiratory diseases (J40-J47),Hawaii,278,22.4
2000,CLRD,Chronic lower respiratory diseases (J40-J47),Idaho,569,48.8
2000,CLRD,Chronic lower respiratory diseases (J40-J47),Illinois,4768,39.7
2000,CLRD,Chronic lower respiratory diseases (J40-J47),Indiana,3052,51.2
2000,CLRD,Chronic lower respiratory diseases (J40-J47),Iowa,1512,42.9
2000,CLRD,Chronic lower respiratory diseases (J40-J47),Kansas,1411,49.1
2000,CLRD,Chronic lower respiratory diseases (J40-J47),Kentucky,2170,54.8
2000,CLRD,Chronic lower respiratory diseases (J40-J47),Louisiana,1684,41.7
2000,CLRD,Chronic lower respiratory diseases (J40-J47),Maine,768,53
2000,CLRD,Chronic lower respiratory diseases (J40-J47),Maryland,1927,40.9
2000,CLRD,Chronic lower respiratory diseases (J40-J47),Massachusetts,2925,42.1
2000,CLRD,Chronic lower respiratory diseases (J40-J47),Michigan,4352,45.3
2000,CLRD,Chronic lower respiratory diseases (J40-J47),Minnesota,1902,39
2000,CLRD,Chronic lower respiratory diseases (J40-J47),Mississippi,1257,46.5
2000,CLRD,Chronic lower respiratory diseases (J40-J47),Missouri,2802,46.9
2000,CLRD,Chronic lower respiratory diseases (J40-J47),Montana,517,53.6
2000,CLRD,Chronic lower respiratory diseases (J40-J47),Nebraska,838,45
2000,CLRD,Chronic lower respiratory diseases (J40-J47),Nevada,989,61.3
2000,CLRD,Chronic lower respiratory diseases (J40-J47),New Hampshire,581,49.4
2000,CLRD,Chronic lower respiratory diseases (J40-J47),New Jersey,3007,34.1
2000,CLRD,Chronic lower respiratory diseases (J40-J47),New Mexico,767,46.9
2000,CLRD,Chronic lower respiratory diseases (J40-J47),New York,6784,34.9
2000,CLRD,Chronic lower respiratory diseases (J40-J47),North Carolina,3699,48.9
2000,CLRD,Chronic lower respiratory diseases (J40-J47),North Dakota,295,38.6
2000,CLRD,Chronic lower respiratory diseases (J40-J47),Ohio,5983,50.6
2000,CLRD,Chronic lower respiratory diseases (J40-J47),Oklahoma,1980,55.2
2000,CLRD,Chronic lower respiratory diseases (J40-J47),Oregon,1677,47.5
2000,CLRD,Chronic lower respiratory diseases (J40-J47),Pennsylvania,6079,40.3
2000,CLRD,Chronic lower respiratory diseases (J40-J47),Rhode Island,500,40.4
2000,CLRD,Chronic lower respiratory diseases (J40-J47),South Carolina,1730,45.8
2000,CLRD,Chronic lower respiratory diseases (J40-J47),South Dakota,383,43.6
2000,CLRD,Chronic lower respiratory diseases (J40-J47),Tennessee,2887,52.1
2000,CLRD,Chronic lower respiratory diseases (J40-J47),Texas,7286,44.7
2000,CLRD,Chronic lower respiratory diseases (J40-J47),United States,122009,44.2
2000,CLRD,Chronic lower respiratory diseases (J40-J47),Utah,524,34.6
2000,CLRD,Chronic lower respiratory diseases (J40-J47),Vermont,312,50.5
2000,CLRD,Chronic lower respiratory diseases (J40-J47),Virginia,2820,45.1
2000,CLRD,Chronic lower respiratory diseases (J40-J47),Washington,2644,49.3
2000,CLRD,Chronic lower respiratory diseases (J40-J47),West Virginia,1345,62.9
2000,CLRD,Chronic lower respiratory diseases (J40-J47),Wisconsin,2316,41.1
2000,CLRD,Chronic lower respiratory diseases (J40-J47),Wyoming,283,62.4
2000,Diabetes,Diabetes mellitus (E10-E14),Alabama,1321,29.3
2000,Diabetes,Diabetes mellitus (E10-E14),Alaska,87,27.3
2000,Diabetes,Diabetes mellitus (E10-E14),Arizona,1012,20
2000,Diabetes,Diabetes mellitus (E10-E14),Arkansas,714,24.6
2000,Diabetes,Diabetes mellitus (E10-E14),California,6190,21.3
2000,Diabetes,Diabetes mellitus (E10-E14),Colorado,635,18.5
2000,Diabetes,Diabetes mellitus (E10-E14),Connecticut,683,18.1
2000,Diabetes,Diabetes mellitus (E10-E14),Delaware,193,24.6
2000,Diabetes,Diabetes mellitus (E10-E14),District of Columbia,221,39.3
2000,Diabetes,Diabetes mellitus (E10-E14),Florida,4449,21.6
2000,Diabetes,Diabetes mellitus (E10-E14),Georgia,1461,22.4
2000,Diabetes,Diabetes mellitus (E10-E14),Hawaii,203,16.3
2000,Diabetes,Diabetes mellitus (E10-E14),Idaho,304,25.9
2000,Diabetes,Diabetes mellitus (E10-E14),Illinois,2995,25
2000,Diabetes,Diabetes mellitus (E10-E14),Indiana,1673,28
2000,Diabetes,Diabetes mellitus (E10-E14),Iowa,630,18.1
2000,Diabetes,Diabetes mellitus (E10-E14),Kansas,668,23.5
2000,Diabetes,Diabetes mellitus (E10-E14),Kentucky,1107,27.9
2000,Diabetes,Diabetes mellitus (E10-E14),Louisiana,1694,41.4
2000,Diabetes,Diabetes mellitus (E10-E14),Maine,357,24.8
2000,Diabetes,Diabetes mellitus (E10-E14),Maryland,1515,31.3
2000,Diabetes,Diabetes mellitus (E10-E14),Massachusetts,1361,19.8
2000,Diabetes,Diabetes mellitus (E10-E14),Michigan,2603,27
2000,Diabetes,Diabetes mellitus (E10-E14),Minnesota,1209,24.6
2000,Diabetes,Diabetes mellitus (E10-E14),Mississippi,676,24.9
2000,Diabetes,Diabetes mellitus (E10-E14),Missouri,1458,24.6
2000,Diabetes,Diabetes mellitus (E10-E14),Montana,227,23.6
2000,Diabetes,Diabetes mellitus (E10-E14),Nebraska,411,22.2
2000,Diabetes,Diabetes mellitus (E10-E14),Nevada,276,15.4
2000,Diabetes,Diabetes mellitus (E10-E14),New Hampshire,297,25.1
2000,Diabetes,Diabetes mellitus (E10-E14),New Jersey,2483,28.2
2000,Diabetes,Diabetes mellitus (E10-E14),New Mexico,485,29.1
2000,Diabetes,Diabetes mellitus (E10-E14),New York,3877,20
2000,Diabetes,Diabetes mellitus (E10-E14),North Carolina,2084,27.3
2000,Diabetes,Diabetes mellitus (E10-E14),North Dakota,203,26.6
2000,Diabetes,Diabetes mellitus (E10-E14),Ohio,3691,31.4
2000,Diabetes,Diabetes mellitus (E10-E14),Oklahoma,978,27.5
2000,Diabetes,Diabetes mellitus (E10-E14),Oregon,844,23.8
2000,Diabetes,Diabetes mellitus (E10-E14),Pennsylvania,3794,25.8
2000,Diabetes,Diabetes mellitus (E10-E14),Rhode Island,292,24.1
2000,Diabetes,Diabetes mellitus (E10-E14),South Carolina,1206,31.5
2000,Diabetes,Diabetes mellitus (E10-E14),South Dakota,180,20.7
2000,Diabetes,Diabetes mellitus (E10-E14),Tennessee,1591,28.5
2000,Diabetes,Diabetes mellitus (E10-E14),Texas,5196,31.1
2000,Diabetes,Diabetes mellitus (E10-E14),United States,69301,25.1
2000,Diabetes,Diabetes mellitus (E10-E14),Utah,530,34.8
2000,Diabetes,Diabetes mellitus (E10-E14),Vermont,163,26.1
2000,Diabetes,Diabetes mellitus (E10-E14),Virginia,1564,24.4
2000,Diabetes,Diabetes mellitus (E10-E14),Washington,1331,24.5
2000,Diabetes,Diabetes mellitus (E10-E14),West Virginia,759,35.9
2000,Diabetes,Diabetes mellitus (E10-E14),Wisconsin,1309,23.3
2000,Diabetes,Diabetes mellitus (E10-E14),Wyoming,111,24.1
2000,Heart disease,"Diseases of heart (I00-I09,I11,I13,I20-I51)",Alabama,13406,299.5
2000,Heart disease,"Diseases of heart (I00-I09,I11,I13,I20-I51)",Alaska,607,211.7
2000,Heart disease,"Diseases of heart (I00-I09,I11,I13,I20-I51)",Arizona,10584,214
2000,Heart disease,"Diseases of heart (I00-I09,I11,I13,I20-I51)",Arkansas,8278,283.8
2000,Heart disease,"Diseases of heart (I00-I09,I11,I13,I20-I51)",California,68426,239.9
2000,Heart disease,"Diseases of heart (I00-I09,I11,I13,I20-I51)",Colorado,6184,185.3
2000,Heart disease,"Diseases of heart (I00-I09,I11,I13,I20-I51)",Connecticut,8993,232.7
2000,Heart disease,"Diseases of heart (I00-I09,I11,I13,I20-I51)",Delaware,1983,262.5
2000,Heart disease,"Diseases of heart (I00-I09,I11,I13,I20-I51)",District of Columbia,1756,310.6
2000,Heart disease,"Diseases of heart (I00-I09,I11,I13,I20-I51)",Florida,50336,238.6
2000,Heart disease,"Diseases of heart (I00-I09,I11,I13,I20-I51)",Georgia,17406,276
2000,Heart disease,"Diseases of heart (I00-I09,I11,I13,I20-I51)",Hawaii,2390,195
2000,Heart disease,"Diseases of heart (I00-I09,I11,I13,I20-I51)",Idaho,2519,215.2
2000,Heart disease,"Diseases of heart (I00-I09,I11,I13,I20-I51)",Illinois,31844,263.7
2000,Heart disease,"Diseases of heart (I00-I09,I11,I13,I20-I51)",Indiana,16210,272.3
2000,Heart disease,"Diseases of heart (I00-I09,I11,I13,I20-I51)",Iowa,8559,236.1
2000,Heart disease,"Diseases of heart (I00-I09,I11,I13,I20-I51)",Kansas,6931,234.2
2000,Heart disease,"Diseases of heart (I00-I09,I11,I13,I20-I51)",Kentucky,11936,303.6
2000,Heart disease,"Diseases of heart (I00-I09,I11,I13,I20-I51)",Louisiana,11629,288.7
2000,Heart disease,"Diseases of heart (I00-I09,I11,I13,I20-I51)",Maine,3400,233.9
2000,Heart disease,"Diseases of heart (I00-I09,I11,I13,I20-I51)",Maryland,12348,261.3
2000,Heart disease,"Diseases of heart (I00-I09,I11,I13,I20-I51)",Massachusetts,15314,217.9
2000,Heart disease,"Diseases of heart (I00-I09,I11,I13,I20-I51)",Michigan,27325,285.9
2000,Heart disease,"Diseases of heart (I00-I09,I11,I13,I20-I51)",Minnesota,8885,177.7
2000,Heart disease,"Diseases of heart (I00-I09,I11,I13,I20-I51)",Mississippi,9256,341.2
2000,Heart disease,"Diseases of heart (I00-I09,I11,I13,I20-I51)",Missouri,17235,286
2000,Heart disease,"Diseases of heart (I00-I09,I11,I13,I20-I51)",Montana,1995,205.7
2000,Heart disease,"Diseases of heart (I00-I09,I11,I13,I20-I51)",Nebraska,4197,217.1
2000,Heart disease,"Diseases of heart (I00-I09,I11,I13,I20-I51)",Nevada,4089,255.3
2000,Heart disease,"Diseases of heart (I00-I09,I11,I13,I20-I51)",New Hampshire,2811,237.3
2000,Heart disease,"Diseases of heart (I00-I09,I11,I13,I20-I51)",New Jersey,23724,269.4
2000,Heart disease,"Diseases of heart (I00-I09,I11,I13,I20-I51)",New Mexico,3191,196.6
2000,Heart disease,"Diseases of heart (I00-I09,I11,I13,I20-I51)",New York,57474,293.8
2000,Heart disease,"Diseases of heart (I00-I09,I11,I13,I20-I51)",North Carolina,19723,264.5
2000,Heart disease,"Diseases of heart (I00-I09,I11,I13,I20-I51)",North Dakota,1679,212.8
2000,Heart disease,"Diseases of heart (I00-I09,I11,I13,I20-I51)",Ohio,32722,279.2
2000,Heart disease,"Diseases of heart (I00-I09,I11,I13,I20-I51)",Oklahoma,11297,315
2000,Heart disease,"Diseases of heart (I00-I09,I11,I13,I20-I51)",Oregon,7094,198.1
2000,Heart disease,"Diseases of heart (I00-I09,I11,I13,I20-I51)",Pennsylvania,40708,271.9
2000,Heart disease,"Diseases of heart (I00-I09,I11,I13,I20-I51)",Rhode Island,3115,249.5
2000,Heart disease,"Diseases of heart (I00-I09,I11,I13,I20-I51)",South Carolina,9893,265.8
2000,Heart disease,"Diseases of heart (I00-I09,I11,I13,I20-I51)",South Dakota,2105,234.5
2000,Heart disease,"Diseases of heart (I00-I09,I11,I13,I20-I51)",Tennessee,16174,293.6
2000,Heart disease,"Diseases of heart (I00-I09,I11,I13,I20-I51)",Texas,43020,263.5
2000,Heart disease,"Diseases of heart (I00-I09,I11,I13,I20-I51)",United States,710760,257.6
2000,Heart disease,"Diseases of heart (I00-I09,I11,I13,I20-I51)",Utah,2909,194
2000,Heart disease,"Diseases of heart (I00-I09,I11,I13,I20-I51)",Vermont,1438,229.4
2000,Heart disease,"Diseases of heart (I00-I09,I11,I13,I20-I51)",Virginia,15264,245.5
2000,Heart disease,"Diseases of heart (I00-I09,I11,I13,I20-I51)",Washington,11370,209.7
2000,Heart disease,"Diseases of heart (I00-I09,I11,I13,I20-I51)",West Virginia,6435,305
2000,Heart disease,"Diseases of heart (I00-I09,I11,I13,I20-I51)",Wisconsin,13601,237.3
2000,Heart disease,"Diseases of heart (I00-I09,I11,I13,I20-I51)",Wyoming,992,217.4
2000,Influenza and pneumonia,Influenza and pneumonia (J09-J18),Alabama,1138,25.7
2000,Influenza and pneumonia,Influenza and pneumonia (J09-J18),Alaska,45,16
2000,Influenza and pneumonia,Influenza and pneumonia (J09-J18),Arizona,1222,25.2
2000,Influenza and pneumonia,Influenza and pneumonia (J09-J18),Arkansas,798,27.2
2000,Influenza and pneumonia,Influenza and pneumonia (J09-J18),California,8324,29.5
2000,Influenza and pneumonia,Influenza and pneumonia (J09-J18),Colorado,607,18.6
2000,Influenza and pneumonia,Influenza and pneumonia (J09-J18),Connecticut,890,22.5
2000,Influenza and pneumonia,Influenza and pneumonia (J09-J18),Delaware,229,31
2000,Influenza and pneumonia,Influenza and pneumonia (J09-J18),District of Columbia,111,19.6
2000,Influenza and pneumonia,Influenza and pneumonia (J09-J18),Florida,3365,16
2000,Influenza and pneumonia,Influenza and pneumonia (J09-J18),Georgia,1792,29.4
2000,Influenza and pneumonia,Influenza and pneumonia (J09-J18),Hawaii,221,18.2
2000,Influenza and pneumonia,Influenza and pneumonia (J09-J18),Idaho,288,24.6
2000,Influenza and pneumonia,Influenza and pneumonia (J09-J18),Illinois,2917,24
2000,Influenza and pneumonia,Influenza and pneumonia (J09-J18),Indiana,1270,21.4
2000,Influenza and pneumonia,Influenza and pneumonia (J09-J18),Iowa,937,24.8
2000,Influenza and pneumonia,Influenza and pneumonia (J09-J18),Kansas,743,24.2
2000,Influenza and pneumonia,Influenza and pneumonia (J09-J18),Kentucky,1157,29.9
2000,Influenza and pneumonia,Influenza and pneumonia (J09-J18),Louisiana,972,24.7
2000,Influenza and pneumonia,Influenza and pneumonia (J09-J18),Maine,336,22.9
2000,Influenza and pneumonia,Influenza and pneumonia (J09-J18),Maryland,1116,24
2000,Influenza and pneumonia,Influenza and pneumonia (J09-J18),Massachusetts,2078,28.9
2000,Influenza and pneumonia,Influenza and pneumonia (J09-J18),Michigan,2052,21.6
2000,Influenza and pneumonia,Influenza and pneumonia (J09-J18),Minnesota,845,16.4
2000,Influenza and pneumonia,Influenza and pneumonia (J09-J18),Mississippi,809,29.8
2000,Influenza and pneumonia,Influenza and pneumonia (J09-J18),Missouri,1629,26.7
2000,Influenza and pneumonia,Influenza and pneumonia (J09-J18),Montana,202,20.9
2000,Influenza and pneumonia,Influenza and pneumonia (J09-J18),Nebraska,433,21.8
2000,Influenza and pneumonia,Influenza and pneumonia (J09-J18),Nevada,320,21.5
2000,Influenza and pneumonia,Influenza and pneumonia (J09-J18),New Hampshire,194,16.5
2000,Influenza and pneumonia,Influenza and pneumonia (J09-J18),New Jersey,2044,23.2
2000,Influenza and pneumonia,Influenza and pneumonia (J09-J18),New Mexico,290,18.2
2000,Influenza and pneumonia,Influenza and pneumonia (J09-J18),New York,5201,26.5
2000,Influenza and pneumonia,Influenza and pneumonia (J09-J18),North Carolina,1945,26.8
2000,Influenza and pneumonia,Influenza and pneumonia (J09-J18),North Dakota,166,19.8
2000,Influenza and pneumonia,Influenza and pneumonia (J09-J18),Ohio,2533,21.7
2000,Influenza and pneumonia,Influenza and pneumonia (J09-J18),Oklahoma,885,24.6
2000,Influenza and pneumonia,Influenza and pneumonia (J09-J18),Oregon,642,17.8
2000,Influenza and pneumonia,Influenza and pneumonia (J09-J18),Pennsylvania,3069,20.3
2000,Influenza and pneumonia,Influenza and pneumonia (J09-J18),Rhode Island,342,26.6
2000,Influenza and pneumonia,Influenza and pneumonia (J09-J18),South Carolina,699,19.5
2000,Influenza and pneumonia,Influenza and pneumonia (J09-J18),South Dakota,212,22.7
2000,Influenza and pneumonia,Influenza and pneumonia (J09-J18),Tennessee,1672,30.9
2000,Influenza and pneumonia,Influenza and pneumonia (J09-J18),Texas,3706,23.1
2000,Influenza and pneumonia,Influenza and pneumonia (J09-J18),United States,65313,23.7
2000,Influenza and pneumonia,Influenza and pneumonia (J09-J18),Utah,388,26.1
2000,Influenza and pneumonia,Influenza and pneumonia (J09-J18),Vermont,119,19
2000,Influenza and pneumonia,Influenza and pneumonia (J09-J18),Virginia,1510,25.1
2000,Influenza and pneumonia,Influenza and pneumonia (J09-J18),Washington,1010,18.7
2000,Influenza and pneumonia,Influenza and pneumonia (J09-J18),West Virginia,456,21.7
2000,Influenza and pneumonia,Influenza and pneumonia (J09-J18),Wisconsin,1258,21.5
2000,Influenza and pneumonia,Influenza and pneumonia (J09-J18),Wyoming,126,28.3
2000,Suicide,"Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)",Alabama,583,13.1
2000,Suicide,"Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)",Alaska,137,21.5
2000,Suicide,"Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)",Arizona,784,15.6
2000,Suicide,"Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)",Arkansas,349,13
2000,Suicide,"Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)",California,2969,9.1
2000,Suicide,"Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)",Colorado,613,14.3
2000,Suicide,"Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)",Connecticut,304,8.8
2000,Suicide,"Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)",Delaware,82,10.4
2000,Suicide,"Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)",District of Columbia,23,3.8
2000,Suicide,"Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)",Florida,2086,12.4
2000,Suicide,"Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)",Georgia,847,10.7
2000,Suicide,"Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)",Hawaii,137,11.2
2000,Suicide,"Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)",Idaho,167,13.3
2000,Suicide,"Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)",Illinois,1003,8.1
2000,Suicide,"Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)",Indiana,683,11.3
2000,Suicide,"Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)",Iowa,289,9.8
2000,Suicide,"Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)",Kansas,325,12.2
2000,Suicide,"Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)",Kentucky,521,12.8
2000,Suicide,"Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)",Louisiana,468,10.7
2000,Suicide,"Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)",Maine,154,11.8
2000,Suicide,"Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)",Maryland,474,9
2000,Suicide,"Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)",Massachusetts,387,6
2000,Suicide,"Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)",Michigan,974,9.9
2000,Suicide,"Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)",Minnesota,440,8.9
2000,Suicide,"Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)",Mississippi,294,10.5
2000,Suicide,"Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)",Missouri,699,12.5
2000,Suicide,"Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)",Montana,158,17.5
2000,Suicide,"Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)",Nebraska,193,11.3
2000,Suicide,"Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)",Nevada,400,20.2
2000,Suicide,"Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)",New Hampshire,131,10.3
2000,Suicide,"Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)",New Jersey,560,6.6
2000,Suicide,"Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)",New Mexico,327,18.3
2000,Suicide,"Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)",New York,1132,5.9
2000,Suicide,"Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)",North Carolina,971,12
2000,Suicide,"Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)",North Dakota,68,10.4
2000,Suicide,"Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)",Ohio,1088,9.5
2000,Suicide,"Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)",Oklahoma,497,14.6
2000,Suicide,"Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)",Oregon,493,14.1
2000,Suicide,"Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)",Pennsylvania,1356,10.8
2000,Suicide,"Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)",Rhode Island,75,7.1
2000,Suicide,"Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)",South Carolina,443,11.1
2000,Suicide,"Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)",South Dakota,95,12.7
2000,Suicide,"Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)",Tennessee,730,12.7
2000,Suicide,"Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)",Texas,2053,10.2
2000,Suicide,"Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)",United States,29350,10.4
2000,Suicide,"Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)",Utah,298,14.7
2000,Suicide,"Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)",Vermont,77,12.3
2000,Suicide,"Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)",Virginia,768,10.8
2000,Suicide,"Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)",Washington,727,12.4
2000,Suicide,"Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)",West Virginia,245,13.2
2000,Suicide,"Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)",Wisconsin,590,10.9
2000,Suicide,"Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)",Wyoming,83,16.8
2000,Cancer,Malignant neoplasms (C00-C97),Alabama,9807,215.4
2000,Cancer,Malignant neoplasms (C00-C97),Alaska,704,208.2
2000,Cancer,Malignant neoplasms (C00-C97),Arizona,9073,177.9
2000,Cancer,Malignant neoplasms (C00-C97),Arkansas,6090,210.5
2000,Cancer,Malignant neoplasms (C00-C97),California,53158,182.1
2000,Cancer,Malignant neoplasms (C00-C97),Colorado,5922,170
2000,Cancer,Malignant neoplasms (C00-C97),Connecticut,7065,189.5
2000,Cancer,Malignant neoplasms (C00-C97),Delaware,1609,203.3
2000,Cancer,Malignant neoplasms (C00-C97),District of Columbia,1335,238.3
2000,Cancer,Malignant neoplasms (C00-C97),Florida,39183,191.6
2000,Cancer,Malignant neoplasms (C00-C97),Georgia,13690,206.7
2000,Cancer,Malignant neoplasms (C00-C97),Hawaii,1943,155.7
2000,Cancer,Malignant neoplasms (C00-C97),Idaho,2128,180.6
2000,Cancer,Malignant neoplasms (C00-C97),Illinois,25365,212
2000,Cancer,Malignant neoplasms (C00-C97),Indiana,12842,214.7
2000,Cancer,Malignant neoplasms (C00-C97),Iowa,6448,191.7
2000,Cancer,Malignant neoplasms (C00-C97),Kansas,5223,187
2000,Cancer,Malignant neoplasms (C00-C97),Kentucky,9207,228.7
2000,Cancer,Malignant neoplasms (C00-C97),Louisiana,9400,227.9
2000,Cancer,Malignant neoplasms (C00-C97),Maine,3070,213.6
2000,Cancer,Malignant neoplasms (C00-C97),Maryland,10290,209.7
2000,Cancer,Malignant neoplasms (C00-C97),Massachusetts,14027,207.2
